"Country","Sex","Age","Year","l60","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"HUN","Females",60,1962,0.82994,"HUN_1962_2_60","HUN_1962_2",278,5,0.06082,0.0732824059570571,278000,20372.5088560619,20372.5088560619,0.0732824059570571,0.76912,0.82994,0.000991207362763215,0.000991207362763215,"HUN_1962",367.08,151.8,215.28,804.42,1750.5,6315,"60_2"
"HUN","Females",60,1963,0.84116,"HUN_1963_2_60","HUN_1963_2",284,5,0.05869,0.0697726948499691,284000,19815.4453373912,19815.4453373912,0.0697726948499691,0.78247,0.84116,0.000973193946044396,0.000973193946044396,"HUN_1963",365.6,150.12,215.48,824.31,1751.09,6644,"60_2"
"HUN","Females",60,1964,0.84988,"HUN_1964_2_60","HUN_1964_2",286,5,0.0573399999999999,0.0674683484727255,286000,19295.9476631995,19295.9476631995,0.0674683484727255,0.79254,0.84988,0.000945490031343311,0.000945490031343311,"HUN_1964",361.56,153.88,207.68,831.42,1715.02,6994,"60_2"
"HUN","Females",60,1965,0.84929,"HUN_1965_2_60","HUN_1965_2",286,5,0.05924,0.0697523814009349,286000,19949.1810806674,19949.1810806674,0.0697523814009349,0.79005,0.84929,0.000940972887076344,0.000940972887076344,"HUN_1965",371.8,151.04,220.8,830.43,1746.77,7029,"60_2"
"HUN","Females",60,1966,0.85288,"HUN_1966_2_60","HUN_1966_2",288,5,0.0562200000000002,0.0659178313479038,288000,18984.3354281963,18984.3354281963,0.0659178313479038,0.79666,0.85288,0.000928334314939286,0.000928334314939286,"HUN_1966",384.48,150.32,234.16,846.72,1907.8,7406,"60_2"
"HUN","Females",60,1967,0.854605,"HUN_1967_2_60","HUN_1967_2",293,5,0.0578050000000001,0.0676394357627209,293000,19818.3546784772,19818.3546784772,0.0676394357627209,0.7968,0.854605,0.000908089446505858,0.000908089446505858,"HUN_1967",368.12,161.56,206.56,887.4,1711.48,7801,"60_2"
"HUN","Females",60,1968,0.85342,"HUN_1968_2_60","HUN_1968_2",298,5,0.05848,0.0685242905017459,298000,20420.2385695203,20420.2385695203,0.0685242905017459,0.79494,0.85342,0.0008937107633405,0.0008937107633405,"HUN_1968",368.08,169.76,198.32,935.73,1692.19,7865,"60_2"
"HUN","Females",60,1969,0.85165,"HUN_1969_2_60","HUN_1969_2",306,5,0.05803,0.0681383197322844,306000,20850.325838079,20850.325838079,0.0681383197322844,0.79362,0.85165,0.000897718017354044,0.000897718017354044,"HUN_1969",384.88,173.48,211.4,887.67,1780.45,8069,"60_2"
"HUN","Females",60,1970,0.85352,"HUN_1970_2_60","HUN_1970_2",317,5,0.0585899999999999,0.0686451401255974,317000,21760.5094198144,21760.5094198144,0.0686451401255974,0.79493,0.85352,0.000886118853070736,0.000886118853070736,"HUN_1970",381.88,178.32,203.56,968.76,1708.36,8015,"60_2"
"HUN","Females",60,1971,0.85071,"HUN_1971_2_60","HUN_1971_2",325,5,0.05894,0.0692833045338599,325000,22517.0739735045,22517.0739735045,0.0692833045338599,0.79177,0.85071,0.000886504286193846,0.000886504286193846,"HUN_1971",381.68,179.04,202.64,968.58,1721.74,8349,"60_2"
"HUN","Females",60,1972,0.85392,"HUN_1972_2_60","HUN_1972_2",330,5,0.0575100000000001,0.0673482293423272,330000,22224.915682968,22224.915682968,0.0673482293423272,0.79641,0.85392,0.000874053228559095,0.000874053228559095,"HUN_1972",379.72,185.36,194.4,949.32,1679.96,8505,"60_2"
"HUN","Females",60,1973,0.8548,"HUN_1973_2_60","HUN_1973_2",336,5,0.0593400000000001,0.0694197473093122,336000,23325.0350959289,23325.0350959289,0.0694197473093122,0.79546,0.8548,0.000876218475171949,0.000876218475171949,"HUN_1973",381.52,187.84,193.72,986.4,1692.08,8920,"60_2"
"HUN","Females",60,1974,0.85027,"HUN_1974_2_60","HUN_1974_2",338,5,0.05791,0.0681077775294907,338000,23020.4288049678,23020.4288049678,0.0681077775294907,0.79236,0.85027,0.000871521176619328,0.000871521176619327,"HUN_1974",399.8,193.28,206.52,1025.91,1748.29,9111,"60_2"
"HUN","Females",60,1975,0.8517,"HUN_1975_2_60","HUN_1975_2",329,5,0.05679,0.0666784078901022,329000,21937.1961958436,21937.1961958436,0.0666784078901022,0.79491,0.8517,0.000844446707840448,0.000844446707840448,"HUN_1975",397.16,199.12,198.08,1048.5,1718.34,9253,"60_2"
"HUN","Females",60,1976,0.85018,"HUN_1976_2_60","HUN_1976_2",302,5,0.0597300000000001,0.0702557105554119,302000,21217.2245877344,21217.2245877344,0.0702557105554119,0.79045,0.85018,0.000840335981603147,0.000840335981603147,"HUN_1976",402.72,206.04,196.68,1039.41,1617.87,9231,"60_2"
"HUN","Females",60,1977,0.85623,"HUN_1977_2_60","HUN_1977_2",268,5,0.0582600000000001,0.0680424652254652,268000,18235.3806804247,18235.3806804247,0.0680424652254652,0.79797,0.85623,0.000829874481052706,0.000829874481052706,"HUN_1977",389.92,201.08,188.84,1015.56,1631.52,9765,"60_2"
"HUN","Females",60,1978,0.85535,"HUN_1978_2_60","HUN_1978_2",233,5,0.06074,0.0710118664874028,233000,16545.7648915649,16545.7648915649,0.0710118664874028,0.79461,0.85535,0.000844426550581232,0.000844426550581232,"HUN_1978",399.32,208.52,190.8,1005.66,1664.02,9967,"60_2"
"HUN","Females",60,1979,0.8533,"HUN_1979_2_60","HUN_1979_2",213,5,0.06133,0.0718739013242705,213000,15309.1409820696,15309.1409820696,0.0718739013242705,0.79197,0.8533,0.000861058929110715,0.000861058929110715,"HUN_1979",392.16,211.52,180.64,1071.9,1564.94,9964,"60_2"
"HUN","Females",60,1980,0.84905,"HUN_1980_2_60","HUN_1980_2",223,5,0.06373,0.07506036158059,223000,16738.4606324716,16738.4606324716,0.07506036158059,0.78532,0.84905,0.000868359879092224,0.000868359879092224,"HUN_1980",409,216.72,192.28,1074.6,1643.4,10052,"60_2"
"HUN","Females",60,1981,0.84784,"HUN_1981_2_60","HUN_1981_2",251,5,0.06164,0.0727023966786186,251000,18248.3015663333,18248.3015663333,0.0727023966786186,0.7862,0.84784,0.000844841736310324,0.000844841736310324,"HUN_1981",406.56,220.64,185.88,1127.34,1610.1,10123,"60_2"
"HUN","Females",60,1982,0.85294,"HUN_1982_2_60","HUN_1982_2",287,5,0.0623900000000001,0.0731469974441345,287000,20993.1882664666,20993.1882664666,0.0731469974441345,0.79055,0.85294,0.00083098990359491,0.00083098990359491,"HUN_1982",405.72,224.64,181.08,1153.26,1600.02,10493,"60_2"
"HUN","Females",60,1983,0.84936,"HUN_1983_2_60","HUN_1983_2",323,5,0.06198,0.0729725911274372,323000,23570.1469341622,23570.1469341622,0.0729725911274372,0.78738,0.84936,0.000823028444333385,0.000823028444333385,"HUN_1983",411.08,228.88,182.2,1191.06,1570.86,10401,"60_2"
"HUN","Females",60,1984,0.85075,"HUN_1984_2_60","HUN_1984_2",342,5,0.06208,0.0729709080223333,342000,24956.050543638,24956.050543638,0.0729709080223333,0.78867,0.85075,0.000828273585373537,0.000828273585373537,"HUN_1984",414.64,229.4,185.24,1124.37,1600.99,10696,"60_2"
"HUN","Females",60,1985,0.84863,"HUN_1985_2_60","HUN_1985_2",341,5,0.06124,0.0721633691950555,341000,24607.7088955139,24607.7088955139,0.0721633691950555,0.78739,0.84863,0.000831796554210093,0.000831796554210093,"HUN_1985",417.16,237.96,179.2,1189.71,1560.13,10452,"60_2"
"HUN","Females",60,1986,0.85083,"HUN_1986_2_60","HUN_1986_2",339,5,0.0615599999999999,0.0723528789534924,339000,24527.6259652339,24527.6259652339,0.0723528789534924,0.78927,0.85083,0.00081940589828817,0.00081940589828817,"HUN_1986",420.64,243.2,177.44,1212.39,1548.97,10678,"60_2"
"HUN","Females",60,1987,0.85656,"HUN_1987_2_60","HUN_1987_2",333,5,0.06147,0.0717637993835809,333000,23897.3451947324,23897.3451947324,0.0717637993835809,0.79509,0.85656,0.000809008432726529,0.000809008432726529,"HUN_1987",430.84,250.48,180.36,1296.63,1624.53,10861,"60_2"
"HUN","Females",60,1988,0.85904,"HUN_1988_2_60","HUN_1988_2",328,5,0.0597300000000001,0.0695311044887317,328000,22806.202272304,22806.202272304,0.0695311044887317,0.79931,0.85904,0.000805631248250909,0.000805631248250909,"HUN_1988",427.68,242.08,185.6,1255.95,1603.37,11207,"60_2"
"HUN","Females",60,1989,0.85208,"HUN_1989_2_60","HUN_1989_2",327,5,0.05989,0.0702868275279317,327000,22983.7926016336,22983.7926016336,0.0702868275279317,0.79219,0.85208,0.000814489342936289,0.000814489342936289,"HUN_1989",415.2,248.24,166.96,1277.91,1547.89,11003,"60_2"
"HUN","Females",60,1990,0.85246,"HUN_1990_2_60","HUN_1990_2",325,5,0.06012,0.0705253032400347,325000,22920.7235530113,22920.7235530113,0.0705253032400347,0.79234,0.85246,0.000807052333933688,0.000807052333933688,"HUN_1990",391.48,230.56,160.92,1223.46,1508.06,10296,"60_2"
"HUN","Females",60,1991,0.85243,"HUN_1991_2_60","HUN_1991_2",322,5,0.06048,0.0709501073401921,322000,22845.9345635419,22845.9345635419,0.0709501073401921,0.79195,0.85243,0.00081129699779259,0.00081129699779259,"HUN_1991",380.84,224.56,156.28,1128.6,1448.56,9256,"60_2"
"HUN","Females",60,1992,0.84896,"HUN_1992_2_60","HUN_1992_2",320,5,0.05993,0.0705922540520166,320000,22589.5212966453,22589.5212966453,0.0705922540520166,0.78903,0.84896,0.00080639686829722,0.00080639686829722,"HUN_1992",375.32,226.48,148.8,1207.35,1462.33,9154,"60_2"
"HUN","Females",60,1993,0.84674,"HUN_1993_2_60","HUN_1993_2",318,5,0.0611900000000001,0.0722653943359237,318000,22980.3953988238,22980.3953988238,0.0722653943359237,0.78555,0.84674,0.00080475060926612,0.00080475060926612,"HUN_1993",356.08,217.24,138.84,1195.92,1329,9294,"60_2"
"HUN","Females",60,1994,0.85347,"HUN_1994_2_60","HUN_1994_2",316,5,0.05924,0.0694107584332196,316000,21933.7996648974,21933.7996648974,0.0694107584332196,0.79423,0.85347,0.000792816139198785,0.000792816139198785,"HUN_1994",344.88,205.2,139.68,1151.91,1309.21,9772,"60_2"
"HUN","Females",60,1995,0.8559,"HUN_1995_2_60","HUN_1995_2",311,5,0.06011,0.0702301670755929,311000,21841.5819605094,21841.5819605094,0.0702301670755929,0.79579,0.8559,0.000788128734709027,0.000788128734709028,"HUN_1995",325.48,191.36,134.12,1127.34,1295.18,10135,"60_2"
"HUN","Females",60,1996,0.86546,"HUN_1996_2_60","HUN_1996_2",306,5,0.05733,0.06624222956578,306000,20270.1222471287,20270.1222471287,0.06624222956578,0.80813,0.86546,0.000786341684668784,0.000786341684668784,"HUN_1996",312.12,185,127.12,1118.79,1298.09,10359,"60_2"
"HUN","Females",60,1997,0.86651,"HUN_1997_2_60","HUN_1997_2",303,5,0.05737,0.0662081222374814,303000,20061.0610379569,20061.0610379569,0.0662081222374814,0.80914,0.86651,0.000778426096625085,0.000778426096625085,"HUN_1997",331.88,189.36,142.52,1108.44,1370.68,10942,"60_2"
"HUN","Females",60,1998,0.86684,"HUN_1998_2_60","HUN_1998_2",301,5,0.0553600000000001,0.0638641502468738,301000,19223.109224309,19223.109224309,0.0638641502468738,0.81148,0.86684,0.000775867910340815,0.000775867910340815,"HUN_1998",327.56,193.68,133.88,1136.43,1344.01,11663,"60_2"
"HUN","Females",60,1999,0.86793,"HUN_1999_2_60","HUN_1999_2",301,5,0.05636,0.0649361123592916,301000,19545.7698201468,19545.7698201468,0.0649361123592916,0.81157,0.86793,0.00076784700869,0.00076784700869,"HUN_1999",334.8,195.32,139.48,1115.46,1353.74,12317,"60_2"
"HUN","Females",60,2000,0.87276,"HUN_2000_2_60","HUN_2000_2",302,5,0.05338,0.0611622897474678,302000,18471.0115037353,18471.0115037353,0.0611622897474678,0.81938,0.87276,0.000764806999097737,0.000764806999097737,"HUN_2000",364.6,208.48,156.12,1210.68,1396.72,13129,"60_2"
"HUN","Females",60,2001,0.88021,"HUN_2001_2_60","HUN_2001_2",307,5,0.0500700000000001,0.0568841526453915,307000,17463.4348621352,17463.4348621352,0.0568841526453915,0.83014,0.88021,0.000737209688314223,0.000737209688314223,"HUN_2001",355.2,203.4,151.8,1164.51,1361.29,13934,"60_2"
"HUN","Females",60,2002,0.88136,"HUN_2002_2_60","HUN_2002_2",309,5,0.0482600000000001,0.0547562857402197,309000,16919.6922937279,16919.6922937279,0.0547562857402197,0.8331,0.88136,0.00072840972237984,0.00072840972237984,"HUN_2002",356.44,214.24,142.2,1223.55,1279.01,14899,"60_2"
"HUN","Females",60,2003,0.88192,"HUN_2003_2_60","HUN_2003_2",313,5,0.0493600000000001,0.0559687953555879,313000,17518.232946299,17518.232946299,0.0559687953555879,0.83256,0.88192,0.000723569817472385,0.000723569817472385,"HUN_2003",349.08,201.88,147.24,1162.71,1331.21,15830,"60_2"
"HUN","Females",60,2004,0.88455,"HUN_2004_2_60","HUN_2004_2",319,5,0.0496099999999999,0.056085014979368,319000,17891.1197784184,17891.1197784184,0.056085014979368,0.83494,0.88455,0.000713639201817946,0.000713639201817946,"HUN_2004",362.28,202.6,159.68,1203.57,1409.15,16999,"60_2"
"HUN","Females",60,2005,0.8857,"HUN_2005_2_60","HUN_2005_2",320,5,0.0477300000000001,0.0538895788641753,320000,17244.6652365361,17244.6652365361,0.0538895788641753,0.83797,0.8857,0.000699498831741515,0.000699498831741515,"HUN_2005",362.36,195.4,166.96,1245.51,1445.13,18141,"60_2"
"HUN","Females",60,2006,0.88954,"HUN_2006_2_60","HUN_2006_2",316,5,0.04865,0.0546911887042741,316000,17282.4156305506,17282.4156305506,0.0546911887042741,0.84089,0.88954,0.000691798287196838,0.000691798287196838,"HUN_2006",361.6,195.68,165.88,1251.81,1448.59,19253,"60_2"
"HUN","Females",60,2007,0.88727,"HUN_2007_2_60","HUN_2007_2",317,5,0.04858,0.0547522174760783,317000,17356.4529399168,17356.4529399168,0.0547522174760783,0.83869,0.88727,0.000698537701758754,0.000698537701758754,"HUN_2007",349,195.92,153.08,1255.95,1342.05,19764,"60_2"
"HUN","Females",60,2008,0.89256,"HUN_2008_2_60","HUN_2008_2",321,5,0.0481900000000001,0.0539907681276329,321000,17331.0365689702,17331.0365689702,0.0539907681276329,0.84437,0.89256,0.000684733632560005,0.000684733632560005,"HUN_2008",345.84,192.08,153.76,1252.08,1350.08,20381,"60_2"
"HUN","Females",60,2009,0.89415,"HUN_2009_2_60","HUN_2009_2",326,5,0.04825,0.0539618632220545,326000,17591.5674103898,17591.5674103898,0.0539618632220545,0.8459,0.89415,0.000682168472311372,0.000682168472311372,"HUN_2009",340.4,185.36,155.04,1230.48,1369.12,19461,"60_2"
"HUN","Females",60,2010,0.89867,"HUN_2010_2_60","HUN_2010_2",335,5,0.04752,0.0528781421433897,335000,17714.1776180355,17714.1776180355,0.0528781421433897,0.85115,0.89867,0.00067636694641054,0.00067636694641054,"HUN_2010",326.1,178.12,147.98,1230.39,1318.51,20036,"60_2"
"HUN","Females",60,2011,0.90004,"HUN_2011_2_60","HUN_2011_2",352,5,0.0483199999999999,0.0536865028220967,352000,18897.648993378,18897.648993378,0.0536865028220967,0.85172,0.90004,0.000669895773381292,0.000669895773381292,"HUN_2011",327.68,179.16,148.52,1223.91,1316.41,20886,"60_2"
"HUN","Females",60,2012,0.90456,"HUN_2012_2_60","HUN_2012_2",364,5,0.0474600000000001,0.0524674980100823,364000,19098.16927567,19098.16927567,0.0524674980100823,0.8571,0.90456,0.000665230096284335,0.000665230096284335,"HUN_2012",322.66,178.4,144.26,1194.39,1299.95,20631,"60_2"
"HUN","Females",60,2013,0.90875,"HUN_2013_2_60","HUN_2013_2",370,5,0.0473399999999999,0.0520935350756533,370000,19274.6079779917,19274.6079779917,0.0520935350756533,0.86141,0.90875,0.000650493809171776,0.000650493809171776,"HUN_2013",315.38,168.42,146.94,1238.805,1299.815,21126,"60_2"
"HUN","Females",60,2014,0.91113,"HUN_2014_2_60","HUN_2014_2",382,5,0.04792,0.05259403158715,382000,20090.9200662913,20090.9200662913,0.05259403158715,0.86321,0.91113,0.000645579074723082,0.000645579074723082,"HUN_2014",332.2,181.48,150.76,1242.81,1346.99,22040,"60_2"
"HUN","Females",60,2015,0.90851,"HUN_2015_2_60","HUN_2015_2",393,5,0.0495,0.0544848157972945,393000,21412.5326083367,21412.5326083367,0.0544848157972945,0.85901,0.90851,0.000649298667281269,0.000649298667281269,"HUN_2015",340.36,188.72,151.64,1329.84,1358.8,22788,"60_2"
"HUN","Females",60,2016,0.91575,"HUN_2016_2_60","HUN_2016_2",400,5,0.04767,0.052055692055692,4e+05,20822.2768222768,20822.2768222768,0.052055692055692,0.86808,0.91575,0.000634008408819453,0.000634008408819453,"HUN_2016",348.56,195.36,153.2,1346.49,1360.95,23279,"60_2"
"HUN","Females",60,2017,0.91435,"HUN_2017_2_60","HUN_2017_2",398,5,0.04797,0.0524634986602504,398000,20880.4724667797,20880.4724667797,0.0524634986602504,0.86638,0.91435,0.000634328915253227,0.000634328915253227,"HUN_2017",353.96,200.28,153.68,1367.82,1369.22,24350,"60_2"
"HUN","Females",60,2018,0.91811,"HUN_2018_2_60","HUN_2018_2",387,5,0.04852,0.0528476979882585,387000,20452.059121456,20452.059121456,0.0528476979882585,0.86959,0.91811,0.000634763001886008,0.000634763001886008,"HUN_2018",359.6,206,153.6,1418.31,1374.09,25623,"60_2"
"IDN","Females",60,2010,0.84386,"IDN_2010_2_60","IDN_2010_2",3588,5,0.05762,0.0682814684900339,3588000,244993.908942242,244993.908942242,0.0682814684900339,0.78624,0.84386,0.00019630813454542,0.00019630813454542,"IDN_2010",235.38,65.12,170.26,449.865,1954.255,8386,"60_2"
"IND","Females",60,1965,0.39176,"IND_1965_2_60","IND_1965_2",5399,5,0.07346,0.187512762916071,5399000,1012381.40698387,1012381.40698387,0.187512762916071,0.3183,0.39176,0.000140724146280903,0.000140724146280903,"IND_1965",196.76,23.28,173.48,268.74,1462.5,1229,"60_2"
"IND","Females",60,1966,0.40337,"IND_1966_2_60","IND_1966_2",5563,5,0.06359,0.157646825495203,5563000,876989.290229814,876989.290229814,0.157646825495203,0.33978,0.40337,0.000136098709442383,0.000136098709442383,"IND_1966",194.52,23.44,171.08,267.12,1474.36,1215,"60_2"
"IND","Females",60,1968,0.51708,"IND_1968_2_60","IND_1968_2",6046,5,0.06049,0.116983832289007,6046000,707284.250019339,707284.250019339,0.116983832289007,0.45659,0.51708,0.000144196414634506,0.000144196414634506,"IND_1968",205.16,23.88,181.28,268.47,1533.37,1290,"60_2"
"IND","Females",60,1972,0.51432,"IND_1972_2_60","IND_1972_2",6722,5,0.08301,0.1613975734951,6722000,1084914.48903406,1084914.48903406,0.1613975734951,0.43131,0.51432,0.000147376950518067,0.000147376950518067,"IND_1972",197.56,23.92,173.6,264.78,1518.66,1329,"60_2"
"IND","Females",60,1976,0.509015,"IND_1976_2_60","IND_1976_2",7167,5,0.071745,0.140948695028634,7167000,1010179.29727022,1010179.29727022,0.140948695028634,0.43727,0.509015,0.000137192938169254,0.000137192938169254,"IND_1976",191.52,25.52,166.04,276.66,1449.82,1417,"60_2"
"IND","Females",60,1978,0.54737,"IND_1978_2_60","IND_1978_2",7480,5,0.0811949999999999,0.148336591336756,7480000,1109557.70319893,1109557.70319893,0.148336591336756,0.466175,0.54737,0.000141303124086474,0.000141303124086474,"IND_1978",209.36,25.52,183.84,303.03,1630.61,1540,"60_2"
"IND","Females",60,1983,0.60769,"IND_1983_2_60","IND_1983_2",8295,5,0.08114,0.13352202603301,8295000,1107565.20594382,1107565.20594382,0.13352202603301,0.52655,0.60769,0.000137148289521509,0.000137148289521509,"IND_1983",220.32,30.48,189.84,319.86,1662.82,1663,"60_2"
"IND","Females",60,1986,0.61634,"IND_1986_2_60","IND_1986_2",8897,5,0.07985,0.129555115682902,8897000,1152651.86423078,1152651.86423078,0.129555115682902,0.53649,0.61634,0.00014024965640535,0.00014024965640535,"IND_1986",214.72,33.68,181.04,329.13,1610.15,1755,"60_2"
"IND","Females",60,1988,0.64965,"IND_1988_2_60","IND_1988_2",9386,5,0.0771599999999999,0.118771646271069,9386000,1114790.67190025,1114790.67190025,0.118771646271069,0.57249,0.64965,0.000129315911273512,0.000129315911273512,"IND_1988",223.96,33.32,190.6,349.83,1695.21,1938,"60_2"
"IND","Females",60,1990,0.66321,"IND_1990_2_60","IND_1990_2",9940,5,0.0755699999999999,0.113945809019767,9940000,1132621.34165649,1132621.34165649,0.113945809019767,0.58764,0.66321,0.000126454757061842,0.000126454757061842,"IND_1990",212.84,34.48,178.36,356.76,1627.4,2087,"60_2"
"IND","Females",60,1991,0.67296,"IND_1991_2_60","IND_1991_2",10240,5,0.07557,0.112294935805991,10240000,1149900.14265335,1149900.14265335,0.112294935805991,0.59739,0.67296,0.000125175952622951,0.000125175952622951,"IND_1991",223.56,34.16,189.36,358.47,1706.97,2062,"60_2"
"IND","Females",60,1993,0.68268,"IND_1993_2_60","IND_1993_2",10863,5,0.07507,0.10996367258452,10863000,1194535.37528564,1194535.37528564,0.10996367258452,0.60761,0.68268,0.000122630234736678,0.000122630234736678,"IND_1993",222,35.76,186.24,355.23,1683.77,2176,"60_2"
"IND","Females",60,1995,0.69332,"IND_1995_2_60","IND_1995_2",11475,5,0.0748800000000001,0.108002076963019,11475000,1239323.83315064,1239323.83315064,0.108002076963019,0.61844,0.69332,0.000120633385019981,0.000120633385019981,"IND_1995",225.92,37.56,188.32,387.27,1701.81,2356,"60_2"
"IND","Females",60,1996,0.69595,"IND_1996_2_60","IND_1996_2",11777,5,0.0751999999999999,0.10805373949278,11777000,1272548.89000646,1272548.89000646,0.10805373949278,0.62075,0.69595,0.00011957375889665,0.00011957375889665,"IND_1996",225.16,38.28,186.88,413.19,1694.65,2476,"60_2"
"IND","Females",60,1997,0.7009,"IND_1997_2_60","IND_1997_2",12094,5,0.0736700000000001,0.105107718647453,12094000,1271172.7493223,1271172.7493223,0.105107718647453,0.62723,0.7009,0.000118035211936347,0.000118035211936347,"IND_1997",224.96,38.64,186.28,420.3,1714.74,2514,"60_2"
"IND","Females",60,1998,0.70422,"IND_1998_2_60","IND_1998_2",12408,5,0.07263,0.103135383828917,12408000,1279703.8425492,1279703.8425492,0.103135383828917,0.63159,0.70422,0.00011654736191012,0.00011654736191012,"IND_1998",224.64,39.08,185.52,399.42,1728.94,2612,"60_2"
"IND","Females",60,1999,0.71012,"IND_1999_2_60","IND_1999_2",12690,5,0.06979,0.0982791640849434,12690000,1247162.59223793,1247162.59223793,0.0982791640849434,0.64033,0.71012,0.000114615257353563,0.000114615257353563,"IND_1999",228.12,39.52,188.6,423.18,1736.7,2708,"60_2"
"IND","Females",60,2000,0.71854,"IND_2000_2_60","IND_2000_2",12933,5,0.0683999999999999,0.0951930303114648,12933000,1231131.46101817,1231131.46101817,0.0951930303114648,0.65014,0.71854,0.00011303206322527,0.00011303206322527,"IND_2000",226.44,38.64,187.8,410.85,1731.71,2753,"60_2"
"IND","Females",60,2002,0.73657,"IND_2002_2_60","IND_2002_2",13319,5,0.0662199999999999,0.0899031999674165,13319000,1197420.72036602,1197420.72036602,0.0899031999674165,0.67035,0.73657,0.000110165059701914,0.000110165059701914,"IND_2002",217.36,38.52,178.84,405.27,1651.37,2871,"60_2"
"IND","Females",60,2003,0.74396,"IND_2003_2_60","IND_2003_2",13491,5,0.0658599999999999,0.088526264852949,13491000,1194307.83913113,1194307.83913113,0.088526264852949,0.6781,0.74396,0.000109064965750395,0.000109064965750395,"IND_2003",217.28,38.84,178.48,405.36,1647.36,3036,"60_2"
"IND","Females",60,2004,0.75272,"IND_2004_2_60","IND_2004_2",13702,5,0.0663699999999999,0.0881735572324369,13702000,1208154.08119885,1208154.08119885,0.088173557232437,0.68635,0.75272,0.00010788705918882,0.00010788705918882,"IND_2004",216,39.72,176.24,411.57,1619.43,3213,"60_2"
"IND","Females",60,2005,0.76035,"IND_2005_2_60","IND_2005_2",13980,5,0.06738,0.0886170842375222,13980000,1238866.83764056,1238866.83764056,0.0886170842375222,0.69297,0.76035,0.000106849336186521,0.000106849336186521,"IND_2005",214.64,40.48,174.16,428.04,1620.32,3397,"60_2"
"IND","Females",60,2006,0.76699,"IND_2006_2_60","IND_2006_2",14328,5,0.06695,0.0872892736541545,14328000,1250680.71291673,1250680.71291673,0.0872892736541545,0.70004,0.76699,0.000105122360245311,0.000105122360245311,"IND_2006",223.64,42.24,181.4,443.88,1655.48,3629,"60_2"
"IND","Females",60,2007,0.77408,"IND_2007_2_60","IND_2007_2",14745,5,0.06709,0.0866706283588259,14745000,1277958.41515089,1277958.41515089,0.0866706283588259,0.70699,0.77408,0.000103636590248972,0.000103636590248972,"IND_2007",231.96,44.32,187.64,456.84,1696.2,3871,"60_2"
"IND","Females",60,2008,0.77981,"IND_2008_2_60","IND_2008_2",15217,5,0.0664400000000001,0.0852002410843668,15217000,1296492.06858081,1296492.06858081,0.0852002410843668,0.71337,0.77981,0.00010182451453702,0.00010182451453702,"IND_2008",233.4,46.12,187.32,444.15,1735.45,4031,"60_2"
"IND","Females",60,2009,0.78708,"IND_2009_2_60","IND_2009_2",15887,5,0.06565,0.0834095644661279,15887000,1325127.75067337,1325127.75067337,0.0834095644661279,0.72143,0.78708,0.000100070435877021,0.000100070435877021,"IND_2009",230.72,46.64,184.08,469.08,1707.2,4271,"60_2"
"IND","Females",60,2010,0.79487,"IND_2010_2_60","IND_2010_2",16756,5,0.06531,0.082164379080856,16756000,1376746.33587882,1376746.33587882,0.082164379080856,0.72956,0.79487,9.79594560037398e-05,9.79594560037398e-05,"IND_2010",236.84,47.08,189.76,454.185,1714.975,4526,"60_2"
"IND","Females",60,2011,0.80021,"IND_2011_2_60","IND_2011_2",17674,5,0.06404,0.0800289923894977,17674000,1414432.41149198,1414432.41149198,0.0800289923894977,0.73617,0.80021,9.59681961877156e-05,9.59681961877156e-05,"IND_2011",238.58,47.72,190.88,456.255,1733.665,4768,"60_2"
"IND","Females",60,2012,0.80284,"IND_2012_2_60","IND_2012_2",18632,5,0.06346,0.0790443924069553,18632000,1472755.11932639,1472755.11932639,0.0790443924069553,0.73938,0.80284,9.43829728049526e-05,9.43829728049526e-05,"IND_2012",237.06,48.58,188.48,467.235,1712.205,4932,"60_2"
"IND","Females",60,2013,0.80601,"IND_2013_2_60","IND_2013_2",19632,5,0.06519,0.0808798898276696,19632000,1587833.99709681,1587833.99709681,0.0808798898276696,0.74082,0.80601,9.36476544238097e-05,9.36476544238097e-05,"IND_2013",243.02,48.54,194.48,465.075,1739.905,5172,"60_2"
"IND","Females",60,2014,0.80727,"IND_2014_2_60","IND_2014_2",20523,5,0.06521,0.0807784260532411,20523000,1657815.63789067,1657815.63789067,0.0807784260532411,0.74206,0.80727,9.26419244661718e-05,9.26419244661718e-05,"IND_2014",247.88,51.6,196.28,490.95,1739.17,5458,"60_2"
"IND","Females",60,2015,0.80824,"IND_2015_2_60","IND_2015_2",21279,5,0.06382,0.0789616945461744,21279000,1680225.89824805,1680225.89824805,0.0789616945461744,0.74442,0.80824,9.15242754464438e-05,9.15242754464438e-05,"IND_2015",246.32,54.36,192,493.02,1709.66,5794,"60_2"
"IND","Females",60,2016,0.81103,"IND_2016_2_60","IND_2016_2",22003,5,0.0644400000000001,0.0794545207945453,22003000,1748237.82104238,1748237.82104238,0.0794545207945453,0.74659,0.81103,9.06865036244237e-05,9.06865036244237e-05,"IND_2016",253.68,56.04,197.64,489.42,1761.9,6125,"60_2"
