"Country","Sex","Age","Year","l5","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"POL","Females",5,2011,0.99503,"POL_2011_2_5","POL_2011_2",885,5,0.000499999999999945,0.000502497412138272,885000,444.710209742371,444.710209742371,0.000502497412138272,0.99453,0.99503,0.000151666990283215,0.000151666990283215,"POL_2011",410.32,215.08,195.22,1089.765,1778.415,21837,"5_2"
"POL","Females",5,2012,0.99515,"POL_2012_2_5","POL_2012_2",900,5,0.00044999999999995,0.000452193136713009,9e+05,406.973823041708,406.973823041708,0.000452193136713009,0.9947,0.99515,0.0001541136309082,0.0001541136309082,"POL_2012",406.7,212.72,193.96,1083.915,1775.885,22188,"5_2"
"POL","Females",5,2013,0.99513,"POL_2013_2_5","POL_2013_2",930,5,0.000399999999999956,0.000401957533186575,930000,373.820505863514,373.820505863514,0.000401957533186575,0.99473,0.99513,0.000155710072880153,0.000155710072880153,"POL_2013",405.08,213.36,191.72,1073.025,1767.895,22510,"5_2"
"POL","Females",5,2014,0.99531,"POL_2014_2_5","POL_2014_2",968,5,0.000419999999999976,0.000421979081894059,968000,408.475751273449,408.475751273449,0.000421979081894059,0.99489,0.99531,0.000153672287919181,0.000153672287919181,"POL_2014",401.68,209.84,191.84,1072.35,1752.97,23266,"5_2"
"POL","Females",5,2015,0.99577,"POL_2015_2_5","POL_2015_2",998,5,0.000410000000000021,0.0004117416672525,998000,410.918183917995,410.918183917995,0.0004117416672525,0.99536,0.99577,0.000146859954587445,0.000146859954587445,"POL_2015",403.48,219.6,183.88,1101.51,1679.01,24177,"5_2"
"POL","Females",5,2016,0.99589,"POL_2016_2_5","POL_2016_2",1011,5,0.000370000000000092,0.000371526975870922,1011000,375.613772605502,375.613772605502,0.000371526975870922,0.99552,0.99589,0.00014330293026039,0.00014330293026039,"POL_2016",415.76,230.6,185.16,1115.28,1727.96,24838,"5_2"
"POL","Females",5,2017,0.99583,"POL_2017_2_5","POL_2017_2",1010,5,0.000369999999999981,0.000371549360834662,1010000,375.264854443009,375.264854443009,0.000371549360834662,0.99546,0.99583,0.000141209061397794,0.000141209061397794,"POL_2017",421.2,228.12,193.08,1116.9,1772.9,26061,"5_2"
"POL","Females",5,2018,0.9959,"POL_2018_2_5","POL_2018_2",992,5,0.000390000000000001,0.00039160558288985,992000,388.472738226731,388.472738226731,0.00039160558288985,0.99551,0.9959,0.000140530533446053,0.000140530533446053,"POL_2018",423.76,235.6,188.16,1151.82,1771.42,27455,"5_2"
"PRT","Females",5,1963,0.90596,"PRT_1963_2_5","PRT_1963_2",416,5,0.00478999999999996,0.00528720914830673,416000,2199.4790056956,2199.4790056956,0.00528720914830673,0.90117,0.90596,0.000838322384449439,0.000838322384449439,"PRT_1963",300.28,112.56,187.72,514.53,1585.19,5585,"5_2"
"PRT","Females",5,1964,0.90926,"PRT_1964_2_5","PRT_1964_2",415,5,0.00505999999999995,0.00556496491652548,415000,2309.46044035807,2309.46044035807,0.00556496491652548,0.9042,0.90926,0.000826541354214898,0.000826541354214898,"PRT_1964",295.32,118.2,177.12,532.8,1499.88,5926,"5_2"
"PRT","Females",5,1965,0.922885,"PRT_1965_2_5","PRT_1965_2",416,5,0.00397000000000003,0.00430172773422477,416000,1789.51873743751,1789.51873743751,0.00430172773422477,0.918915,0.922885,0.000776464802882135,0.000776464802882135,"PRT_1965",309.4,121.12,188.28,706.23,1581.37,6363,"5_2"
"PRT","Females",5,1970,0.94033,"PRT_1970_2_5","PRT_1970_2",420,5,0.00331000000000004,0.00352004083672757,420000,1478.41715142558,1478.41715142558,0.00352004083672757,0.93702,0.94033,0.000791121011876803,0.000791121011876803,"PRT_1970",338.76,138.4,200.36,703.98,1720.26,8724,"5_2"
"PRT","Females",5,1971,0.94359,"PRT_1971_2_5","PRT_1971_2",418,5,0.00344,0.00364565118324696,418000,1523.88219459723,1523.88219459723,0.00364565118324696,0.94015,0.94359,0.000764402600858783,0.000764402600858783,"PRT_1971",333.8,145,188.84,712.53,1632.67,9358,"5_2"
"PRT","Females",5,1972,0.95479,"PRT_1972_2_5","PRT_1972_2",420,5,0.00273000000000001,0.00285926748290201,420000,1200.89234281884,1200.89234281884,0.00285926748290201,0.95206,0.95479,0.000665125919958059,0.000665125919958059,"PRT_1972",339.64,147.68,191.96,743.04,1648.32,10130,"5_2"
"PRT","Females",5,1973,0.94984,"PRT_1973_2_5","PRT_1973_2",417,5,0.00297999999999998,0.003137370504506,417000,1308.283500379,1308.283500379,0.003137370504506,0.94686,0.94984,0.000707288553781771,0.000707288553781771,"PRT_1973",332.84,141.2,191.64,736.83,1641.33,11258,"5_2"
"PRT","Females",5,1974,0.95967,"PRT_1974_2_5","PRT_1974_2",414,5,0.00283,0.00294893036147842,414000,1220.85716965207,1220.85716965207,0.00294893036147842,0.95684,0.95967,0.000643223218972136,0.000643223218972136,"PRT_1974",338.8,149.08,189.72,778.77,1635.43,11234,"5_2"
"PRT","Females",5,1975,0.95842,"PRT_1975_2_5","PRT_1975_2",405,5,0.00268000000000002,0.00279626885916406,405000,1132.48888796144,1132.48888796144,0.00279626885916406,0.95574,0.95842,0.000651221527516183,0.000651221527516183,"PRT_1975",332.76,143.36,189.4,776.97,1618.27,10388,"5_2"
"PRT","Females",5,1980,0.97595,"PRT_1980_2_5","PRT_1980_2",420,5,0.00205,0.00210051744454121,420000,882.217326707309,882.217326707309,0.00210051744454121,0.9739,0.97595,0.000523554267087568,0.000523554267087568,"PRT_1980",305.72,141,164.72,772.11,1435.17,12822,"5_2"
"PRT","Females",5,1981,0.97614,"PRT_1981_2_5","PRT_1981_2",422,5,0.00204000000000004,0.00208986415882972,422000,881.922675026141,881.922675026141,0.00208986415882972,0.9741,0.97614,0.000531109000259577,0.000531109000259577,"PRT_1981",303.28,145.44,157.84,780.3,1385.42,12934,"5_2"
"PRT","Females",5,1982,0.97792,"PRT_1982_2_5","PRT_1982_2",420,5,0.002,0.00204515706806283,420000,858.965968586388,858.965968586388,0.00204515706806283,0.97592,0.97792,0.00051489015191444,0.00051489015191444,"PRT_1982",310.68,147.4,163.28,812.52,1410.8,13198,"5_2"
"PRT","Females",5,1983,0.97902,"PRT_1983_2_5","PRT_1983_2",414,5,0.00182000000000004,0.0018590018590019,414000,769.626769626788,769.626769626788,0.0018590018590019,0.9772,0.97902,0.000509839570185378,0.000509839570185378,"PRT_1983",322.08,155.28,166.8,810.18,1404.74,13158,"5_2"
"PRT","Females",5,1984,0.98084,"PRT_1984_2_5","PRT_1984_2",405,5,0.00140000000000007,0.00142734798743941,405000,578.07593491296,578.07593491296,0.00142734798743941,0.97944,0.98084,0.000491636356747224,0.000491636356747224,"PRT_1984",325.72,150.12,175.64,807.75,1449.53,12894,"5_2"
"PRT","Females",5,1985,0.98213,"PRT_1985_2_5","PRT_1985_2",394,5,0.00147999999999993,0.00150692881797718,394000,593.729954283008,593.729954283008,0.00150692881797718,0.98065,0.98213,0.000483598434833988,0.000483598434833988,"PRT_1985",349.24,166.08,183.12,844.74,1516.02,13240,"5_2"
"PRT","Females",5,1986,0.9822,"PRT_1986_2_5","PRT_1986_2",380,5,0.00179999999999991,0.00183262064752587,380000,696.395846059832,696.395846059832,0.00183262064752587,0.9804,0.9822,0.000497041543531273,0.000497041543531273,"PRT_1986",367.56,172.28,195.24,862.38,1663.06,13774,"5_2"
"PRT","Females",5,1987,0.98342,"PRT_1987_2_5","PRT_1987_2",368,5,0.00161,0.00163714384494926,368000,602.468934941327,602.468934941327,0.00163714384494926,0.98181,0.98342,0.00048615933914613,0.00048615933914613,"PRT_1987",386.84,188.92,197.92,945,1715.16,14641,"5_2"
"PRT","Females",5,1988,0.98455,"PRT_1988_2_5","PRT_1988_2",355,5,0.00135000000000007,0.00137118480524105,355000,486.770605860572,486.770605860572,0.00137118480524105,0.9832,0.98455,0.000474733663661425,0.000474733663661425,"PRT_1988",389.48,195.28,194.2,1013.76,1667.76,15729,"5_2"
"PRT","Females",5,1989,0.98598,"PRT_1989_2_5","PRT_1989_2",343,5,0.00144,0.00146047587172153,343000,500.943224000486,500.943224000486,0.00146047587172153,0.98454,0.98598,0.000458804646103162,0.000458804646103162,"PRT_1989",397.32,205.96,191.36,1026.18,1651.5,16533,"5_2"
"PRT","Females",5,1990,0.987695,"PRT_1990_2_5","PRT_1990_2",328,5,0.00163999999999997,0.001660431610973,328000,544.621568399143,544.621568399143,0.001660431610973,0.986055,0.987695,0.000433128257448772,0.000433128257448772,"PRT_1990",407.48,216.84,190.64,1108.62,1606.9,17256,"5_2"
"PRT","Females",5,1991,0.98799,"PRT_1991_2_5","PRT_1991_2",312,5,0.00158999999999998,0.00160932802963591,312000,502.110345246403,502.110345246403,0.00160932802963591,0.9864,0.98799,0.000430323796701031,0.000430323796701031,"PRT_1991",412.92,220.4,192.56,1089.9,1642.18,17950,"5_2"
"PRT","Females",5,1992,0.98916,"PRT_1992_2_5","PRT_1992_2",296,5,0.00147000000000008,0.00148610942617987,296000,439.888390149242,439.888390149242,0.00148610942617987,0.98769,0.98916,0.000411875368059746,0.000411875368059746,"PRT_1992",416.64,228.52,188.12,1080.45,1641.91,18599,"5_2"
"PRT","Females",5,1993,0.99004,"PRT_1993_2_5","PRT_1993_2",286,5,0.00150000000000006,0.0015150902993819,286000,433.315825623224,433.315825623224,0.0015150902993819,0.98854,0.99004,0.000392813051396458,0.000392813051396458,"PRT_1993",426.28,236.16,190.12,1105.29,1653.43,18520,"5_2"
"PRT","Females",5,1994,0.990785,"PRT_1994_2_5","PRT_1994_2",277,5,0.00143000000000004,0.0014433000095884,277000,399.794102655987,399.794102655987,0.0014433000095884,0.989355,0.990785,0.000381853426460912,0.000381853426460912,"PRT_1994",433.32,243.2,190.16,1119.87,1659.81,18819,"5_2"
"PRT","Females",5,1995,0.99132,"PRT_1995_2_5","PRT_1995_2",273,5,0.00136000000000003,0.0013719081628536,273000,374.530928459032,374.530928459032,0.0013719081628536,0.98996,0.99132,0.000378821879456264,0.000378821879456264,"PRT_1995",430.44,241.84,188.6,1109.88,1636.68,19262,"5_2"
"PRT","Females",5,1996,0.99181,"PRT_1996_2_5","PRT_1996_2",271,5,0.00131999999999999,0.00133090007158628,271000,360.673919399882,360.673919399882,0.00133090007158628,0.99049,0.99181,0.000364621718186615,0.000364621718186615,"PRT_1996",436.96,248.92,188,1148.58,1648.46,19939,"5_2"
"PRT","Females",5,1997,0.99217,"PRT_1997_2_5","PRT_1997_2",271,5,0.00119000000000002,0.00119939123335721,271000,325.035024239804,325.035024239804,0.00119939123335721,0.99098,0.99217,0.000351394188449836,0.000351394188449836,"PRT_1997",425.52,247.84,177.68,1115.82,1577.66,20810,"5_2"
"PRT","Females",5,1998,0.99259,"PRT_1998_2_5","PRT_1998_2",273,5,0.00129999999999997,0.00130970491340832,273000,357.549441360472,357.549441360472,0.00130970491340832,0.99129,0.99259,0.000340761143151037,0.000340761143151037,"PRT_1998",451.52,263.4,188.12,1131.3,1655.18,21782,"5_2"
"PRT","Females",5,1999,0.99328,"PRT_1999_2_5","PRT_1999_2",273,5,0.00112499999999993,0.00113261114690715,273000,309.202843105651,309.202843105651,0.00113261114690715,0.992155,0.99328,0.000323243746638088,0.000323243746638088,"PRT_1999",457.16,273.52,183.64,1198.62,1638.22,22590,"5_2"
"PRT","Females",5,2000,0.993805,"PRT_2000_2_5","PRT_2000_2",270,5,0.000940000000000052,0.000945859600223436,270000,255.382092060328,255.382092060328,0.000945859600223436,0.992865,0.993805,0.000310926666537741,0.000310926666537741,"PRT_2000",451.16,269.12,182.04,1204.47,1629.37,23372,"5_2"
"PRT","Females",5,2001,0.994275,"PRT_2001_2_5","PRT_2001_2",267,5,0.000870000000000037,0.000875009428980953,267000,233.627517537915,233.627517537915,0.000875009428980953,0.993405,0.994275,0.000300574816055638,0.000300574816055638,"PRT_2001",458.08,276.76,181.32,1198.17,1631.75,23751,"5_2"
"PRT","Females",5,2002,0.994315,"PRT_2002_2_5","PRT_2002_2",265,5,0.00083500000000003,0.00083977411584863,265000,222.540140699887,222.540140699887,0.00083977411584863,0.99348,0.994315,0.00029981567219206,0.00029981567219206,"PRT_2002",449.2,270.64,178.56,1213.83,1604.97,23896,"5_2"
"PRT","Females",5,2003,0.99467,"PRT_2003_2_5","PRT_2003_2",264,5,0.000720000000000054,0.00072385816401425,264000,191.098555299762,191.098555299762,0.00072385816401425,0.99395,0.99467,0.000292878943355989,0.000292878943355989,"PRT_2003",441.8,262.24,179.6,1207.71,1610.49,23678,"5_2"
"PRT","Females",5,2004,0.99546,"PRT_2004_2_5","PRT_2004_2",264,5,0.000770000000000048,0.000773511743314697,264000,204.20710023508,204.20710023508,0.000773511743314697,0.99469,0.99546,0.000270850963995301,0.000270850963995301,"PRT_2004",452.48,268.12,184.36,1191.78,1625.74,24143,"5_2"
"PRT","Females",5,2005,0.99574,"PRT_2005_2_5","PRT_2005_2",269,5,0.000809999999999977,0.000813465362443989,269000,218.822182497433,218.822182497433,0.000813465362443989,0.99493,0.99574,0.000266327018976198,0.000266327018976198,"PRT_2005",452.2,273.4,178.76,1224.09,1592.71,24378,"5_2"
"PRT","Females",5,2006,0.99622,"PRT_2006_2_5","PRT_2006_2",272,5,0.000580000000000025,0.000582200718716774,272000,158.358595490963,158.358595490963,0.000582200718716774,0.99564,0.99622,0.000251078524977824,0.000251078524977824,"PRT_2006",454,278.68,175.32,1228.23,1577.77,24809,"5_2"
"PRT","Females",5,2007,0.99634,"PRT_2007_2_5","PRT_2007_2",274,5,0.00051000000000001,0.000511873456852089,274000,140.253327177472,140.253327177472,0.000511873456852089,0.99583,0.99634,0.000254387089245508,0.000254387089245508,"PRT_2007",469.08,293.12,175.92,1255.32,1560.6,25477,"5_2"
"PRT","Females",5,2008,0.99607,"PRT_2008_2_5","PRT_2008_2",272,5,0.00051000000000001,0.000512012207977362,272000,139.267320569842,139.267320569842,0.000512012207977362,0.99556,0.99607,0.000263700349646034,0.000263700349646034,"PRT_2008",456.6,285.12,171.44,1294.47,1553.93,25591,"5_2"
"PRT","Females",5,2009,0.99617,"PRT_2009_2_5","PRT_2009_2",269,5,0.000439999999999996,0.000441691679131068,269000,118.815061686257,118.815061686257,0.000441691679131068,0.99573,0.99617,0.000259609351388424,0.000259609351388424,"PRT_2009",456.68,283.16,173.52,1280.61,1543.71,24902,"5_2"
"PRT","Females",5,2010,0.99666,"PRT_2010_2_5","PRT_2010_2",264,5,0.00051000000000001,0.00051170910842214,264000,135.091204623445,135.091204623445,0.00051170910842214,0.99615,0.99666,0.000245605229117495,0.000245605229117495,"PRT_2010",460.6,284.36,176.22,1252.035,1543.865,25463,"5_2"
"PRT","Females",5,2011,0.9968,"PRT_2011_2_5","PRT_2011_2",256,5,0.000609999999999999,0.000611958266452648,256000,156.661316211878,156.661316211878,0.000611958266452648,0.99619,0.9968,0.000245364912151947,0.000245364912151947,"PRT_2011",449.58,279.26,170.32,1258.245,1533.675,25133,"5_2"
"PRT","Females",5,2012,0.99641,"PRT_2012_2_5","PRT_2012_2",253,5,0.00053000000000003,0.00053190955530357,253000,134.573117491803,134.573117491803,0.00053190955530357,0.99588,0.99641,0.000268101650351351,0.000268101650351352,"PRT_2012",443.06,270.88,172.2,1249.11,1532.83,24218,"5_2"
"PRT","Females",5,2013,0.99663,"PRT_2013_2_5","PRT_2013_2",249,5,0.000450000000000061,0.000451521627886037,249000,112.428885343623,112.428885343623,0.000451521627886037,0.99618,0.99663,0.00026476635170633,0.00026476635170633,"PRT_2013",443.88,272.3,171.56,1237.14,1551.98,24076,"5_2"
"PRT","Females",5,2014,0.99707,"PRT_2014_2_5","PRT_2014_2",246,5,0.000430000000000041,0.000431263602354941,246000,106.090846179316,106.090846179316,0.000431263602354941,0.99664,0.99707,0.000252275137436418,0.000252275137436418,"PRT_2014",444.48,274.88,169.6,1199.16,1516.36,24423,"5_2"
"PRT","Females",5,2016,0.99685,"PRT_2016_2_5","PRT_2016_2",241,5,0.000380000000000047,0.000381200782464811,241000,91.8693885740195,91.8693885740195,0.000381200782464811,0.99647,0.99685,0.000257898480343805,0.000257898480343805,"PRT_2016",452.28,285.64,166.64,1206,1506.72,25346,"5_2"
"PRT","Females",5,2017,0.99677,"PRT_2017_2_5","PRT_2017_2",237,5,0.000439999999999996,0.000441425805351281,237000,104.617915868253,104.617915868253,0.000441425805351281,0.99633,0.99677,0.00026184890779706,0.00026184890779706,"PRT_2017",459.16,287.92,171.24,1205.91,1529.93,26299,"5_2"
"PRT","Females",5,2018,0.9967,"PRT_2018_2_5","PRT_2018_2",231,5,0.000369999999999981,0.000371225042640696,231000,85.7529848500007,85.7529848500007,0.000371225042640696,0.99633,0.9967,0.000261430331724171,0.000261430331724171,"PRT_2018",475,308.08,166.92,1242.18,1524.82,27036,"5_2"
"PRY","Females",5,1970,0.93166,"PRY_1970_2_5","PRY_1970_2",185,5,0.00569000000000008,0.00610737822810906,185000,1129.86497220018,1129.86497220018,0.00610737822810906,0.92597,0.93166,0.00112479074180138,0.00112479074180138,"PRY_1970",279.56,129,150.56,506.25,1613.19,2825,"5_2"
"PRY","Females",5,1980,0.94217,"PRY_1980_2_5","PRY_1980_2",206,5,0.00490999999999997,0.00521137374359189,206000,1073.54299117993,1073.54299117993,0.00521137374359189,0.93726,0.94217,0.000944065303865501,0.0009440653038655,"PRY_1980",290.8,134.68,156.16,664.56,1482.64,5113,"5_2"
"PRY","Females",5,1990,0.94998,"PRY_1990_2_5","PRY_1990_2",278,5,0.00426000000000004,0.00448430493273547,278000,1246.63677130046,1246.63677130046,0.00448430493273547,0.94572,0.94998,0.000787404437927524,0.000787404437927524,"PRY_1990",265.96,123.44,142.52,613.8,1443.24,5230,"5_2"
"PRY","Females",5,2000,0.96085,"PRY_2000_2_5","PRY_2000_2",330,5,0.00339999999999996,0.00353853359005043,330000,1167.71608471664,1167.71608471664,0.00353853359005043,0.95745,0.96085,0.000701494214310912,0.000701494214310912,"PRY_2000",291.72,155.96,135.8,832.5,1365.78,4896,"5_2"
"PRY","Females",5,2010,0.96903,"PRY_2010_2_5","PRY_2010_2",306,5,0.00283,0.00292044621941529,306000,893.656543141079,893.656543141079,0.00292044621941529,0.9662,0.96903,0.000650316855227303,0.000650316855227303,"PRY_2010",258.38,108.28,150.1,838.26,1464.36,7139,"5_2"
"ROU","Females",5,1961,0.9238,"ROU_1961_2_5","ROU_1961_2",912,5,0.00330999999999992,0.00358302662914042,912000,3267.72028577607,3267.72028577607,0.00358302662914042,0.92049,0.9238,0.000655738148641823,0.000655738148641823,"ROU_1961",350.08,95.28,254.8,501.03,1907.89,1725,"5_2"
"ROU","Females",5,1963,0.94095,"ROU_1963_2_5","ROU_1963_2",910,5,0.00290999999999997,0.0030926191614857,910000,2814.28343695199,2814.28343695199,0.0030926191614857,0.93804,0.94095,0.000577227227090156,0.000577227227090156,"ROU_1963",346.84,90.92,255.92,529.11,1946.05,1922,"5_2"
"ROU","Females",5,1964,0.94733,"ROU_1964_2_5","ROU_1964_2",898,5,0.00246999999999997,0.00260732796385628,898000,2341.38051154294,2341.38051154294,0.00260732796385628,0.94486,0.94733,0.000556056413497978,0.000556056413497978,"ROU_1964",346.12,93.32,252.8,563.49,1919.39,2098,"5_2"
"ROU","Females",5,1965,0.95309,"ROU_1965_2_5","ROU_1965_2",879,5,0.00248999999999999,0.0026125549528376,879000,2296.43580354425,2296.43580354425,0.0026125549528376,0.9506,0.95309,0.000535591567855218,0.000535591567855218,"ROU_1965",347.24,95.08,252.16,571.32,1954.44,2260,"5_2"
"ROU","Females",5,1968,0.93887,"ROU_1968_2_5","ROU_1968_2",753,5,0.00280999999999998,0.00299295962167284,753000,2253.69859511965,2253.69859511965,0.00299295962167284,0.93606,0.93887,0.000564265641346648,0.000564265641346648,"ROU_1968",354.12,106.32,247.8,600.3,1938.58,2860,"5_2"
"ROU","Females",5,1971,0.95203,"ROU_1971_2_5","ROU_1971_2",674,5,0.00256000000000001,0.00268899089314413,674000,1812.37986197914,1812.37986197914,0.00268899089314413,0.94947,0.95203,0.000476014027976356,0.000476014027976356,"ROU_1971",347.68,115.96,231.72,671.58,1831.74,3462,"5_2"
"ROU","Females",5,1990,0.97097,"ROU_1990_2_5","ROU_1990_2",829,5,0.00246999999999997,0.00254384790467262,829000,2108.8499129736,2108.8499129736,0.00254384790467262,0.9685,0.97097,0.000383409814667105,0.000383409814667105,"ROU_1990",384.84,184.76,200.08,922.77,1679.39,5596,"5_2"
"ROU","Females",5,1994,0.9747,"ROU_1994_2_5","ROU_1994_2",867,5,0.00263999999999998,0.00270852570021543,867000,2348.29178208677,2348.29178208677,0.00270852570021543,0.97206,0.9747,0.000419216075238739,0.000419216075238739,"ROU_1994",358.44,161.8,196.64,726.12,1720.44,5427,"5_2"
"RUS","Females",5,1961,0.96324,"RUS_1961_2_5","RUS_1961_2",6311,5,0.00337999999999994,0.00350899049042807,6311000,22145.2389850916,22145.2389850916,0.00350899049042807,0.95986,0.96324,0.000152116386226012,0.000152116386226012,"RUS_1961",383.6,145.64,237.96,627.21,1956.19,5874,"5_2"
"RUS","Females",5,1962,0.96478,"RUS_1962_2_5","RUS_1962_2",6360,5,0.00308999999999993,0.00320280271149892,6360000,20369.8252451331,20369.8252451331,0.00320280271149892,0.96169,0.96478,0.0001530014894883,0.0001530014894883,"RUS_1962",392.28,152.68,239.6,661.23,1982.49,6229,"5_2"
"RUS","Females",5,1963,0.96654,"RUS_1963_2_5","RUS_1963_2",6423,5,0.00298999999999994,0.00309350880460192,6423000,19869.6070519581,19869.6070519581,0.00309350880460192,0.96355,0.96654,0.00015478308091801,0.00015478308091801,"RUS_1963",398.92,160.6,238.28,693.9,1988.18,6405,"5_2"
"RUS","Females",5,1964,0.96944,"RUS_1964_2_5","RUS_1964_2",6457,5,0.00275999999999998,0.00284700445618087,6457000,18383.1077735599,18383.1077735599,0.00284700445618087,0.96668,0.96944,0.000154664254735557,0.000154664254735557,"RUS_1964",389.16,149.52,239.68,674.1,1997.74,6754,"5_2"
"RUS","Females",5,1965,0.9714,"RUS_1965_2_5","RUS_1965_2",6456,5,0.00261,0.00268684373069796,6456000,17346.263125386,17346.263125386,0.00268684373069796,0.96879,0.9714,0.00015451336538497,0.00015451336538497,"RUS_1965",388,152.88,235.12,689.49,1990.51,7068,"5_2"
"RUS","Females",5,1966,0.97276,"RUS_1966_2_5","RUS_1966_2",6460,5,0.00264999999999993,0.00272420740984408,6460000,17598.3798675928,17598.3798675928,0.00272420740984408,0.97011,0.97276,0.000154972994620156,0.000154972994620156,"RUS_1966",389.04,158.96,230.08,704.16,1966.8,7517,"5_2"
"RUS","Females",5,1967,0.97276,"RUS_1967_2_5","RUS_1967_2",6396,5,0.00258999999999998,0.00266252724207408,6396000,17029.5242403058,17029.5242403058,0.00266252724207408,0.97017,0.97276,0.000156743545159595,0.000156743545159595,"RUS_1967",396.88,170.2,226.68,727.29,1965.83,7943,"5_2"
"RUS","Females",5,1968,0.97282,"RUS_1968_2_5","RUS_1968_2",6248,5,0.00251000000000001,0.00258012787566046,6248000,16120.6389671266,16120.6389671266,0.00258012787566046,0.97031,0.97282,0.000160070539411654,0.000160070539411654,"RUS_1968",400.48,175.96,224.48,769.77,1968.75,8391,"5_2"
"RUS","Females",5,1969,0.97413,"RUS_1969_2_5","RUS_1969_2",6022,5,0.00245000000000006,0.00251506472442083,6022000,15145.7197704622,15145.7197704622,0.00251506472442083,0.97168,0.97413,0.000156397675253707,0.000156397675253707,"RUS_1969",404.48,180.28,224.2,763.2,1969.32,8563,"5_2"
"RUS","Females",5,1970,0.97587,"RUS_1970_2_5","RUS_1970_2",5697,5,0.00263999999999998,0.00270527836699558,5697000,15411.9708567738,15411.9708567738,0.00270527836699558,0.97323,0.97587,0.00014729484103452,0.00014729484103452,"RUS_1970",409.96,185.24,224.68,776.61,1993.43,9234,"5_2"
"RUS","Females",5,1971,0.97797,"RUS_1971_2_5","RUS_1971_2",5366,5,0.00244,0.00249496405820219,5366000,13387.977136313,13387.977136313,0.00249496405820219,0.97553,0.97797,0.00013748166332551,0.00013748166332551,"RUS_1971",408.76,186.76,221.96,772.11,1983.13,9567,"5_2"
"RUS","Females",5,1972,0.97745,"RUS_1972_2_5","RUS_1972_2",5070,5,0.00251000000000001,0.0025679062867666,5070000,13019.2848739067,13019.2848739067,0.0025679062867666,0.97494,0.97745,0.000136900852487688,0.000136900852487688,"RUS_1972",408.96,191.2,217.76,776.16,1936.88,9785,"5_2"
"RUS","Females",5,1973,0.97735,"RUS_1973_2_5","RUS_1973_2",4811,5,0.00246000000000002,0.00251701028290788,4811000,12109.3364710698,12109.3364710698,0.00251701028290788,0.97489,0.97735,0.000136463008662752,0.000136463008662752,"RUS_1973",409.52,190.76,218.8,802.26,1946.22,10492,"5_2"
"RUS","Females",5,1974,0.97667,"RUS_1974_2_5","RUS_1974_2",4638,5,0.00246000000000002,0.00251876273459819,4638000,11682.0215630664,11682.0215630664,0.00251876273459819,0.97421,0.97667,0.000138411148488686,0.000138411148488686,"RUS_1974",420.72,203.8,216.92,824.4,1946.88,10801,"5_2"
"RUS","Females",5,1975,0.97543,"RUS_1975_2_5","RUS_1975_2",4562,5,0.00246000000000002,0.00252196467199083,4562000,11505.2028336222,11505.2028336222,0.00252196467199083,0.97297,0.97543,0.000140023007701429,0.000140023007701429,"RUS_1975",424.64,210.64,214,806.13,1946.23,11164,"5_2"
"RUS","Females",5,1976,0.97442,"RUS_1976_2_5","RUS_1976_2",4566,5,0.00242999999999993,0.00249379117834192,4566000,11386.6505203092,11386.6505203092,0.00249379117834192,0.97199,0.97442,0.0001436809104953,0.0001436809104953,"RUS_1976",418.92,203.68,215.24,849.69,1955.39,11426,"5_2"
"RUS","Females",5,1977,0.97511,"RUS_1977_2_5","RUS_1977_2",4633,5,0.00247000000000008,0.00253304755360942,4633000,11735.6093158725,11735.6093158725,0.00253304755360942,0.97264,0.97511,0.000141385267818786,0.000141385267818786,"RUS_1977",412.88,200.84,212.08,839.25,1934.87,11692,"5_2"
"RUS","Females",5,1978,0.9752,"RUS_1978_2_5","RUS_1978_2",4730,5,0.00217999999999996,0.00223543888433138,4730000,10573.6259228874,10573.6259228874,0.00223543888433138,0.97302,0.9752,0.000140706233435647,0.000140706233435647,"RUS_1978",418.36,205.6,212.76,848.16,1946.48,11829,"5_2"
"RUS","Females",5,1979,0.976,"RUS_1979_2_5","RUS_1979_2",4840,5,0.00234999999999996,0.00240778688524586,4840000,11653.68852459,11653.68852459,0.00240778688524586,0.97365,0.976,0.000138895617924235,0.000138895617924235,"RUS_1979",418.96,207.28,211.68,864,1934.04,11867,"5_2"
"RUS","Females",5,1980,0.97609,"RUS_1980_2_5","RUS_1980_2",4960,5,0.00231000000000003,0.00236658504850991,4960000,11738.2618406091,11738.2618406091,0.00236658504850991,0.97378,0.97609,0.000137489349412566,0.000137489349412566,"RUS_1980",413.36,204.16,209.2,857.97,1934.67,12204,"5_2"
"RUS","Females",5,1981,0.97658,"RUS_1981_2_5","RUS_1981_2",5051,5,0.00255000000000005,0.00261115320813456,5051000,13188.9348542877,13188.9348542877,0.00261115320813456,0.97403,0.97658,0.000134528422515506,0.000134528422515506,"RUS_1981",411.72,204.48,207.24,842.94,1923.34,12274,"5_2"
"RUS","Females",5,1982,0.9781,"RUS_1982_2_5","RUS_1982_2",5111,5,0.00209999999999999,0.00214701973213372,5111000,10973.4178509354,10973.4178509354,0.00214701973213372,0.976,0.9781,0.000128986214440361,0.000128986214440361,"RUS_1982",412.68,202.96,209.72,843.84,1931.48,12267,"5_2"
