"Country","Sex","Age","Year","lx","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"FIN","1",5,2009,0.99704,"FIN_2009_1_5","FIN_2009_1",147,5,0.000400000000000067,0.000401187515044599,147000,58.974564711556,58.974564711556,0.000401187515044599,0.99664,0.99704,0.000296011993278754,0.000296011993278754,"FIN_2009",439.48,271.68,167.84,1179.81,1446.71,36663,"5_1"
"FIN","1",5,2010,0.99679,"FIN_2010_1_5","FIN_2010_1",147,5,0.00046999999999997,0.000471513558522829,147000,69.3124931028558,69.3124931028558,0.000471513558522829,0.99632,0.99679,0.000300793799926457,0.000300793799926457,"FIN_2010",449.08,275.28,173.8,1204.65,1441.27,37615,"5_1"
"FIN","1",5,2011,0.99662,"FIN_2011_1_5","FIN_2011_1",148,5,0.000499999999999945,0.000501695731572661,148000,74.2509682727538,74.2509682727538,0.000501695731572661,0.99612,0.99662,0.000304030827963332,0.000304030827963332,"FIN_2011",455.46,283.76,171.72,1240.515,1418.025,38432,"5_1"
"FIN","1",5,2012,0.99696,"FIN_2012_1_5","FIN_2012_1",150,5,0.000399999999999956,0.000401219707912008,150000,60.1829561868013,60.1829561868013,0.000401219707912008,0.99656,0.99696,0.000297099995470088,0.000297099995470088,"FIN_2012",464.8,288.26,176.54,1254.555,1438.145,37704,"5_1"
"FIN","1",5,2013,0.99755,"FIN_2013_1_5","FIN_2013_1",153,5,0.000430000000000041,0.000431056087414206,153000,65.9515813743735,65.9515813743735,0.000431056087414206,0.99712,0.99755,0.000266639962638792,0.000266639962638792,"FIN_2013",468.18,291.28,176.9,1267.335,1437.985,37246,"5_1"
"FIN","1",5,2014,0.99702,"FIN_2014_1_5","FIN_2014_1",154,5,0.000390000000000001,0.00039116567370765,154000,60.2395137509781,60.2395137509781,0.00039116567370765,0.99663,0.99702,0.000290481565782347,0.000290481565782347,"FIN_2014",472.04,297.96,174.08,1278.54,1410.42,36858,"5_1"
"FIN","1",5,2015,0.99781,"FIN_2015_1_5","FIN_2015_1",157,5,0.000259999999999927,0.00026057064972282,157000,40.9095920064827,40.9095920064827,0.00026057064972282,0.99755,0.99781,0.00025153008424171,0.00025153008424171,"FIN_2015",472.76,300.2,172.56,1266.12,1434.12,36836,"5_1"
"FIN","1",5,2016,0.99747,"FIN_2016_1_5","FIN_2016_1",158,5,0.000479999999999925,0.000481217480224894,158000,76.0323618755332,76.0323618755332,0.000481217480224894,0.99699,0.99747,0.000288098968853415,0.000288098968853415,"FIN_2016",470.52,297.6,172.96,1267.02,1439.46,37239,"5_1"
"FIN","1",5,2017,0.99725,"FIN_2017_1_5","FIN_2017_1",158,5,0.000349999999999961,0.00035096515417394,158000,55.4524943594825,55.4524943594825,0.00035096515417394,0.9969,0.99725,0.000297988369751599,0.000297988369751599,"FIN_2017",472.88,299.04,173.88,1256.22,1447.9,38367,"5_1"
"FIN","1",5,2018,0.9973,"FIN_2018_1_5","FIN_2018_1",158,5,0.000249999999999972,0.000250676827434044,158000,39.606938734579,39.606938734579,0.000250676827434044,0.99705,0.9973,0.000300915569005623,0.000300915569005623,"FIN_2018",474.16,301.44,172.72,1266.48,1456.36,38897,"5_1"
"FIN","2",5,1963,0.980145,"FIN_1963_2_5","FIN_1963_2",208,5,0.00182000000000004,0.0018568681164522,208000,386.228568222058,386.228568222058,0.0018568681164522,0.978325,0.980145,0.000664883879178828,0.000664883879178828,"FIN_1963",377.12,218.8,158.32,1098.81,1535.07,11148,"5_2"
"FIN","2",5,1964,0.98218,"FIN_1964_2_5","FIN_1964_2",203,5,0.00168000000000001,0.00171048076727282,203000,347.227595756382,347.227595756382,0.00171048076727282,0.9805,0.98218,0.000626425775771276,0.000626425775771276,"FIN_1964",365.36,217.96,147.4,1080.18,1573.46,11647,"5_2"
"FIN","2",5,1965,0.9824,"FIN_1965_2_5","FIN_1965_2",199,5,0.00242000000000009,0.00246335504886002,199000,490.207654723145,490.207654723145,0.00246335504886002,0.97998,0.9824,0.000639185495366885,0.000639185495366885,"FIN_1965",365.8,218.16,147.6,1089.45,1583.75,12226,"5_2"
"FIN","2",5,1968,0.98444,"FIN_1968_2_5","FIN_1968_2",191,5,0.00192000000000003,0.00195034740563166,191000,372.516354475647,372.516354475647,0.00195034740563166,0.98252,0.98444,0.000613819812914859,0.000613819812914859,"FIN_1968",359.52,221.76,137.76,1100.07,1525.41,12900,"5_2"
"FIN","2",5,1973,0.98806,"FIN_1973_2_5","FIN_1973_2",182,5,0.00177000000000005,0.00179138918689153,182000,326.032832014259,326.032832014259,0.00179138918689153,0.98629,0.98806,0.000606207260749996,0.000606207260749996,"FIN_1973",370.08,237.72,132.36,1179,1510.92,17669,"5_2"
"FIN","2",5,1975,0.98957,"FIN_1975_2_5","FIN_1975_2",171,5,0.00148999999999999,0.00150570449791323,171000,257.475469143162,257.475469143162,0.00150570449791323,0.98808,0.98957,0.000536768516518663,0.000536768516518663,"FIN_1975",379.28,245.76,133.52,1225.53,1465.19,18237,"5_2"
"FIN","2",5,1976,0.99086,"FIN_1976_2_5","FIN_1976_2",165,5,0.00122,0.00123125365843812,165000,203.15685364229,203.15685364229,0.00123125365843812,0.98964,0.99086,0.000497626915325654,0.000497626915325654,"FIN_1976",372.52,242.36,130.16,1209.33,1417.15,18104,"5_2"
"FIN","2",5,1977,0.99013,"FIN_1977_2_5","FIN_1977_2",158,5,0.0010699999999999,0.00108066617514862,158000,170.745255673482,170.745255673482,0.00108066617514862,0.98906,0.99013,0.000507940656326215,0.000507940656326215,"FIN_1977",366.08,241.96,124.12,1176.12,1362.8,18100,"5_2"
"FIN","2",5,1978,0.991605,"FIN_1978_2_5","FIN_1978_2",151,5,0.000984999999999903,0.000993339081589849,151000,149.994201320067,149.994201320067,0.000993339081589849,0.99062,0.991605,0.000492867893004514,0.000492867893004513,"FIN_1978",375.32,242.76,132.56,1147.68,1383,18425,"5_2"
"FIN","2",5,1979,0.9917,"FIN_1979_2_5","FIN_1979_2",147,5,0.00105,0.00105878793990118,147000,155.641827165473,155.641827165473,0.00105878793990118,0.99065,0.9917,0.000492361957064779,0.000492361957064779,"FIN_1979",379.04,245.76,133.28,1161.27,1333.69,19657,"5_2"
"FIN","2",5,1980,0.99207,"FIN_1980_2_5","FIN_1980_2",147,5,0.000739999999999963,0.000745915106796862,147000,109.649520699139,109.649520699139,0.000745915106796862,0.99133,0.99207,0.000477346624506378,0.000477346624506378,"FIN_1980",376.96,242.6,134.36,1178.1,1393.94,20640,"5_2"
"FIN","2",5,1981,0.9935,"FIN_1981_2_5","FIN_1981_2",149,5,0.0011000000000001,0.00110719677906402,149000,164.972320080539,164.972320080539,0.00110719677906402,0.9924,0.9935,0.000438576609507637,0.000438576609507637,"FIN_1981",370.72,237.8,132.92,1153.08,1358.2,20935,"5_2"
"FIN","2",5,1982,0.99348,"FIN_1982_2_5","FIN_1982_2",152,5,0.000860000000000083,0.000865643998872733,152000,131.577887828655,131.577887828655,0.000865643998872733,0.99262,0.99348,0.000440993441381648,0.000440993441381648,"FIN_1982",381.8,247.08,134.72,1213.92,1370.28,21495,"5_2"
"FIN","2",5,1983,0.993165,"FIN_1983_2_5","FIN_1983_2",156,5,0.00093500000000013,0.000941434706217124,156000,146.863814169871,146.863814169871,0.000941434706217124,0.99223,0.993165,0.000440328513017632,0.000440328513017632,"FIN_1983",361,233.72,127.24,1160.28,1314.72,21944,"5_2"
"FIN","2",5,1984,0.99316,"FIN_1984_2_5","FIN_1984_2",158,5,0.000879999999999992,0.000886060654879367,158000,139.99758347094,139.99758347094,0.000886060654879367,0.99228,0.99316,0.00044021462427131,0.00044021462427131,"FIN_1984",374,239.08,134.92,1126.98,1346.02,22486,"5_2"
"FIN","2",5,1985,0.99343,"FIN_1985_2_5","FIN_1985_2",158,5,0.000940000000000052,0.000946216643346841,158000,149.502229648801,149.502229648801,0.000946216643346841,0.99249,0.99343,0.000441842021286353,0.000441842021286353,"FIN_1985",367.24,234.64,132.6,1111.77,1331.99,23148,"5_2"
"FIN","2",5,1986,0.99439,"FIN_1986_2_5","FIN_1986_2",157,5,0.000499999999999945,0.000502820824827226,157000,78.9428694978744,78.9428694978744,0.000502820824827226,0.99389,0.99439,0.000406418110389346,0.000406418110389346,"FIN_1986",373.56,241.24,132.32,1143.99,1287.45,23621,"5_2"
"FIN","2",5,1987,0.99344,"FIN_1987_2_5","FIN_1987_2",157,5,0.000789999999999957,0.00079521662103394,157000,124.849009502329,124.849009502329,0.00079521662103394,0.99265,0.99344,0.000445705314661173,0.000445705314661173,"FIN_1987",374.64,242.96,131.68,1106.37,1298.99,24519,"5_2"
"FIN","2",5,1988,0.993445,"FIN_1988_2_5","FIN_1988_2",158,5,0.000674999999999981,0.000679453819788696,158000,107.353703526614,107.353703526614,0.000679453819788696,0.99277,0.993445,0.000439909493627893,0.000439909493627893,"FIN_1988",394.72,252.96,141.72,1126.62,1402.66,25644,"5_2"
"FIN","2",5,1989,0.99322,"FIN_1989_2_5","FIN_1989_2",159,5,0.00053000000000003,0.000533617929562464,159000,84.8452508004318,84.8452508004318,0.000533617929562464,0.99269,0.99322,0.000431915934126373,0.000431915934126373,"FIN_1989",403.8,254.32,149.52,1183.5,1455.7,27012,"5_2"
"FIN","2",5,1990,0.99348,"FIN_1990_2_5","FIN_1990_2",159,5,0.000900000000000012,0.000905906510448134,159000,144.039135161253,144.039135161253,0.000905906510448134,0.99258,0.99348,0.000441518776315598,0.000441518776315598,"FIN_1990",395.88,248.52,147.36,1115.91,1446.21,26884,"5_2"
"FIN","2",5,1991,0.99374,"FIN_1991_2_5","FIN_1991_2",160,5,0.000809999999999977,0.000815102541912349,160000,130.416406705976,130.416406705976,0.000815102541912349,0.99293,0.99374,0.000417202899875268,0.000417202899875268,"FIN_1991",387.48,243.4,144.08,1118.43,1405.09,25175,"5_2"
"FIN","2",5,1992,0.9946,"FIN_1992_2_5","FIN_1992_2",158,5,0.00109999999999999,0.0011059722501508,158000,174.743615523827,174.743615523827,0.0011059722501508,0.9935,0.9946,0.000391918397027493,0.000391918397027493,"FIN_1992",391.6,246.24,145.36,1167.03,1436.37,24220,"5_2"
"FIN","2",5,1993,0.995145,"FIN_1993_2_5","FIN_1993_2",156,5,0.000664999999999916,0.000668244326203634,156000,104.246114887767,104.246114887767,0.000668244326203634,0.99448,0.995145,0.00036837226464976,0.00036837226464976,"FIN_1993",367.88,234.12,133.76,1126.89,1366.23,23944,"5_2"
"FIN","2",5,1994,0.99501,"FIN_1994_2_5","FIN_1994_2",154,5,0.000679999999999903,0.000683410216982646,154000,105.245173415328,105.245173415328,0.000683410216982646,0.99433,0.99501,0.00037616172167228,0.00037616172167228,"FIN_1994",379.68,245.8,133.88,1097.1,1351.22,24798,"5_2"
"FIN","2",5,1995,0.99537,"FIN_1995_2_5","FIN_1995_2",154,5,0.000580000000000025,0.00058269789123645,154000,89.7354752504133,89.7354752504133,0.00058269789123645,0.99479,0.99537,0.000354637387897828,0.000354637387897828,"FIN_1995",390.8,255.24,135.52,1151.19,1327.01,25762,"5_2"
"FIN","2",5,1996,0.99566,"FIN_1996_2_5","FIN_1996_2",156,5,0.000719999999999943,0.00072313842074598,156000,112.809593636373,112.809593636373,0.00072313842074598,0.99494,0.99566,0.000354211962473615,0.000354211962473615,"FIN_1996",396.4,257.2,139.2,1117.53,1343.07,26637,"5_2"
"FIN","2",5,1997,0.99558,"FIN_1997_2_5","FIN_1997_2",158,5,0.000750000000000028,0.000753329717350719,158000,119.026095341414,119.026095341414,0.000753329717350719,0.99483,0.99558,0.000365635821453531,0.000365635821453531,"FIN_1997",406.2,255.64,150.56,1169.82,1419.98,28240,"5_2"
"FIN","2",5,1998,0.99567,"FIN_1998_2_5","FIN_1998_2",160,5,0.000460000000000016,0.000462000462000478,160000,73.9200739200765,73.9200739200765,0.000462000462000478,0.99521,0.99567,0.000376056722903719,0.000376056722903719,"FIN_1998",411.6,264.04,147.6,1203.3,1396.1,29715,"5_2"
"FIN","2",5,1999,0.99582,"FIN_1999_2_5","FIN_1999_2",161,5,0.000740000000000074,0.000743106183848561,161000,119.640095599618,119.640095599618,0.000743106183848561,0.99508,0.99582,0.000362098571078406,0.000362098571078406,"FIN_1999",404.36,248.52,155.84,1152.63,1438.01,30987,"5_2"
"FIN","2",5,2000,0.99622,"FIN_2000_2_5","FIN_2000_2",161,5,0.000560000000000005,0.000562124831864453,161000,90.5020979301769,90.5020979301769,0.000562124831864453,0.99566,0.99622,0.000350395970405823,0.000350395970405823,"FIN_2000",404.68,251.88,152.8,1106.46,1456.86,32690,"5_2"
"FIN","2",5,2001,0.99711,"FIN_2001_2_5","FIN_2001_2",159,5,0.000440000000000107,0.00044127528557542,159000,70.1627704064918,70.1627704064918,0.00044127528557542,0.99667,0.99711,0.000304183012911235,0.000304183012911235,"FIN_2001",409,254.32,154.72,1138.5,1431.5,33482,"5_2"
"FIN","2",5,2002,0.99669,"FIN_2002_2_5","FIN_2002_2",156,5,0.000639999999999974,0.000642125435190454,156000,100.171567889711,100.171567889711,0.000642125435190454,0.99605,0.99669,0.000336664215009965,0.000336664215009965,"FIN_2002",408.52,255.92,152.56,1147.32,1404.16,33987,"5_2"
"FIN","2",5,2003,0.9965,"FIN_2003_2_5","FIN_2003_2",153,5,0.000420000000000087,0.000421475163070835,153000,64.4856999498377,64.4856999498377,0.000421475163070835,0.99608,0.9965,0.000343354156651938,0.000343354156651938,"FIN_2003",417.2,260.2,157,1133.82,1410.98,34607,"5_2"
"FIN","2",5,2004,0.99682,"FIN_2004_2_5","FIN_2004_2",149,5,0.000539999999999985,0.000541722678116395,149000,80.7166790393429,80.7166790393429,0.000541722678116395,0.99628,0.99682,0.000315461578678078,0.000315461578678078,"FIN_2004",421.24,259.72,161.52,1134.63,1429.13,35889,"5_2"
"FIN","2",5,2005,0.99631,"FIN_2005_2_5","FIN_2005_2",145,5,0.00104000000000004,0.00104385181319071,145000,151.358512912654,151.358512912654,0.00104385181319071,0.99527,0.99631,0.000338256088260639,0.000338256088260639,"FIN_2005",423.88,258.44,165.48,1147.77,1434.35,36787,"5_2"
"FIN","2",5,2006,0.997,"FIN_2006_2_5","FIN_2006_2",143,5,0.000630000000000019,0.000631895687061203,143000,90.361083249752,90.361083249752,0.000631895687061203,0.99637,0.997,0.000306223360507527,0.000306223360507527,"FIN_2006",432.48,260,172.48,1161.9,1459.62,38161,"5_2"
"FIN","2",5,2007,0.99693,"FIN_2007_2_5","FIN_2007_2",141,5,0.00053000000000003,0.00053163211057951,141000,74.9601275917108,74.9601275917108,0.00053163211057951,0.9964,0.99693,0.000302226850937407,0.000302226850937408,"FIN_2007",441.92,271.52,170.4,1184.94,1471.14,39999,"5_2"
"FIN","2",5,2008,0.99724,"FIN_2008_2_5","FIN_2008_2",140,5,0.000419999999999976,0.000421162408246737,140000,58.9627371545432,58.9627371545432,0.000421162408246737,0.99682,0.99724,0.000288967012091788,0.000288967012091788,"FIN_2008",447.08,274.88,172.16,1185.21,1433.71,40130,"5_2"
"FIN","2",5,2009,0.99685,"FIN_2009_2_5","FIN_2009_2",140,5,0.000280000000000058,0.000280884787079358,140000,39.3238701911101,39.3238701911101,0.000280884787079358,0.99657,0.99685,0.000314053570973396,0.000314053570973396,"FIN_2009",439.48,271.68,167.84,1179.81,1446.71,36663,"5_2"
"FIN","2",5,2010,0.99737,"FIN_2010_2_5","FIN_2010_2",141,5,0.000569999999999959,0.000571503053029427,141000,80.5819304771492,80.5819304771492,0.000571503053029427,0.9968,0.99737,0.000276313931129432,0.000276313931129432,"FIN_2010",449.08,275.28,173.8,1204.65,1441.27,37615,"5_2"
"FIN","2",5,2011,0.99736,"FIN_2011_2_5","FIN_2011_2",143,5,0.000450000000000061,0.000451191144621863,143000,64.5203336809264,64.5203336809264,0.000451191144621863,0.99691,0.99736,0.000281462058634452,0.000281462058634452,"FIN_2011",455.46,283.76,171.72,1240.515,1418.025,38432,"5_2"
"FIN","2",5,2012,0.99701,"FIN_2012_2_5","FIN_2012_2",144,5,0.000619999999999954,0.000621859359484814,144000,89.5477477658132,89.5477477658132,0.000621859359484814,0.99639,0.99701,0.000298050819526631,0.000298050819526631,"FIN_2012",464.8,288.26,176.54,1254.555,1438.145,37704,"5_2"
"FIN","2",5,2013,0.99782,"FIN_2013_2_5","FIN_2013_2",146,5,0.000170000000000003,0.000170371409673091,146000,24.8742258122713,24.8742258122713,0.000170371409673091,0.99765,0.99782,0.000243798006939199,0.000243798006939199,"FIN_2013",468.18,291.28,176.9,1267.335,1437.985,37246,"5_2"
"FIN","2",5,2014,0.99764,"FIN_2014_2_5","FIN_2014_2",148,5,0.000539999999999985,0.000541277414698674,148000,80.1090573754037,80.1090573754037,0.000541277414698674,0.9971,0.99764,0.000278606045121082,0.000278606045121082,"FIN_2014",472.04,297.96,174.08,1278.54,1410.42,36858,"5_2"
"FIN","2",5,2015,0.99796,"FIN_2015_2_5","FIN_2015_2",150,5,0.000269999999999992,0.000270551925928887,150000,40.5827888893331,40.5827888893331,0.000270551925928887,0.99769,0.99796,0.000260735609639534,0.000260735609639534,"FIN_2015",472.76,300.2,172.56,1266.12,1434.12,36836,"5_2"
"FIN","2",5,2016,0.99802,"FIN_2016_2_5","FIN_2016_2",150,5,0.000460000000000016,0.0004609126069618,150000,69.13689104427,69.13689104427,0.0004609126069618,0.99756,0.99802,0.000254162692641412,0.000254162692641412,"FIN_2016",470.52,297.6,172.96,1267.02,1439.46,37239,"5_2"
"FIN","2",5,2017,0.99753,"FIN_2017_2_5","FIN_2017_2",151,5,0.000430000000000041,0.000431064729882852,151000,65.0907742123107,65.0907742123107,0.000431064729882852,0.9971,0.99753,0.000288671758823878,0.000288671758823878,"FIN_2017",472.88,299.04,173.88,1256.22,1447.9,38367,"5_2"
"FIN","2",5,2018,0.99735,"FIN_2018_2_5","FIN_2018_2",152,5,0.000199999999999978,0.000200531408231792,152000,30.4807740512324,30.4807740512324,0.000200531408231792,0.99715,0.99735,0.000306872021659684,0.000306872021659684,"FIN_2018",474.16,301.44,172.72,1266.48,1456.36,38897,"5_2"
"FRA","1",5,1961,0.967895,"FRA_1961_1_5","FRA_1961_1",2025,5,0.00222499999999992,0.00229880307264726,2025000,4655.07622211071,4655.07622211071,0.00229880307264726,0.96567,0.967895,0.000261469343231638,0.000261469343231638,"FRA_1961",412,229.4,182.6,961.11,1514.89,12302,"5_1"
"FRA","1",5,1962,0.96858,"FRA_1962_1_5","FRA_1962_1",2027,5,0.00231000000000003,0.00238493464659608,2027000,4834.26252865026,4834.26252865026,0.00238493464659608,0.96627,0.96858,0.000258686986535295,0.000258686986535295,"FRA_1962",414.4,231.84,182.56,985.5,1550.1,12859,"5_1"
"FRA","1",5,1963,0.96687,"FRA_1963_1_5","FRA_1963_1",2035,5,0.00224999999999997,0.00232709671413941,2035000,4735.64181327371,4735.64181327371,0.00232709671413941,0.96462,0.96687,0.000264929816764595,0.000264929816764595,"FRA_1963",412.4,233.68,178.72,993.51,1524.09,13330,"5_1"
"FRA","1",5,1964,0.9699,"FRA_1964_1_5","FRA_1964_1",2047,5,0.00217999999999996,0.00224765439736051,2047000,4600.94855139697,4600.94855139697,0.00224765439736051,0.96772,0.9699,0.00025104005484562,0.00025104005484562,"FRA_1964",406.56,235.44,171.12,998.73,1507.71,14057,"5_1"
"FRA","1",5,1965,0.973875,"FRA_1965_1_5","FRA_1965_1",2059,5,0.00228000000000006,0.0023411628802465,2059000,4820.45437042754,4820.45437042754,0.0023411628802465,0.971595,0.973875,0.000233103788348385,0.000233103788348385,"FRA_1965",409.32,238.36,170.92,1049.49,1474.19,14609,"5_1"
"FRA","1",5,1966,0.97195,"FRA_1966_1_5","FRA_1966_1",2071,5,0.00215999999999994,0.00222233653994541,2071000,4602.45897422694,4602.45897422694,0.00222233653994541,0.96979,0.97195,0.000243270671149438,0.000243270671149438,"FRA_1966",405.76,239.16,166.6,1050.21,1463.03,15213,"5_1"
"FRA","1",5,1967,0.97332,"FRA_1967_1_5","FRA_1967_1",2083,5,0.00220999999999993,0.002270579049028,2083000,4729.61615912533,4729.61615912533,0.002270579049028,0.97111,0.97332,0.000238623799172562,0.000238623799172562,"FRA_1967",407.64,247.88,159.76,1092.06,1480.3,15792,"5_1"
"FRA","1",5,1968,0.973585,"FRA_1968_1_5","FRA_1968_1",2098,5,0.00220500000000001,0.00226482536193554,2098000,4751.60360934076,4751.60360934076,0.00226482536193554,0.97138,0.973585,0.000238536393219559,0.000238536393219559,"FRA_1968",417.28,256.6,160.68,1132.2,1429.52,16365,"5_1"
"FRA","1",5,1969,0.97445,"FRA_1969_1_5","FRA_1969_1",2118,5,0.00226000000000004,0.00231925701677874,2118000,4912.18636153736,4912.18636153736,0.00231925701677874,0.97219,0.97445,0.000233232170569488,0.000233232170569488,"FRA_1969",413.72,256.88,156.88,1136.07,1440.21,17352,"5_1"
"FRA","1",5,1970,0.97606,"FRA_1970_1_5","FRA_1970_1",2135,5,0.00231999999999999,0.00237690305923815,2135000,5074.68803147345,5074.68803147345,0.00237690305923815,0.97374,0.97606,0.000224414966470874,0.000224414966470874,"FRA_1970",418.44,262.76,155.68,1138.86,1451.7,18187,"5_1"
"FRA","1",5,1971,0.97747,"FRA_1971_1_5","FRA_1971_1",2146,5,0.00234999999999996,0.0024041658567526,2146000,5159.33992859108,5159.33992859108,0.0024041658567526,0.97512,0.97747,0.000215085000471784,0.000215085000471784,"FRA_1971",412.56,263.32,149.24,1147.68,1431.76,18881,"5_1"
"FRA","1",5,1972,0.97878,"FRA_1972_1_5","FRA_1972_1",2151,5,0.00217999999999996,0.00222726251047218,2151000,4790.84166002566,4790.84166002566,0.00222726251047218,0.9766,0.97878,0.000206240079567261,0.000206240079567261,"FRA_1972",411.88,264.24,147.6,1157.49,1388.63,19549,"5_1"
"FRA","1",5,1973,0.97975,"FRA_1973_1_5","FRA_1973_1",2145,5,0.00223000000000007,0.00227609083949994,2145000,4882.21485072737,4882.21485072737,0.00227609083949994,0.97752,0.97975,0.000202850777561105,0.000202850777561105,"FRA_1973",411.24,266.24,144.96,1152.72,1408.04,20441,"5_1"
